date_y,title_recessie,title_boukes,title_LIWC,title_sentistrength,title_pattern,title_polyglot,title_DANEW,title_gold,title_top3
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.18482537467185248,-1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,10.0,0,0.15000000000000002,0.0,0.07721366328484364,-1.0,0.4556162231154178
2015-02-03 00:00:00,0,0,0.0,0,-0.17499999999999996,0.3333333333333333,0.12917280504510373,0.0,0.2474353013073828
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,2,0.0,1.0,0.5675110490811868,0.0,1.4158133150526544
2015-02-03 00:00:00,0,0,0.0,-1,-0.7,-1.0,0.21844440567574164,-1.0,-0.822480033408998
2015-02-03 00:00:00,0,0,11.11,0,-0.31666666666666665,1.0,0.28913328681089,-1.0,0.9824225074100732
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,-0.04155559432425826,1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,-25.0,-1,-0.3,-1.0,-0.2390555943242583,0.0,-1.7477042777988727
2015-02-03 00:00:00,0,0,0.0,0,0.0,1.0,0.2312592075676556,0.0,0.5712528532032128
2015-02-03 00:00:00,0,1,0.0,1,0.0,1.0,0.023936463629419067,1.0,0.9935330841279336
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.13594440567574184,0.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,-50.0,0,0.0,-1.0,-0.7431111886485164,0.0,-2.2506482912640267
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,-1,0.0,0.0,-0.2084889509188132,0.0,-0.33675370556525314
2015-02-03 00:00:00,0,0,-16.67,-1,-0.06666666666666668,0.0,-0.007492107799152325,-1.0,-0.9536932317244218
2015-02-03 00:00:00,0,1,0.0,0,-0.4,0.0,0.0,-1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,33.33,0,0.0,0.0,0.21875552454059344,1.0,1.319035487980049
2015-02-03 00:00:00,0,0,-10.0,0,-0.2333333333333333,-1.0,-0.08724447545940661,0.0,-0.770289500240227
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,-0.03448895091881319,0.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.18875552454059336,1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,0.0,0,0.0,-1.0,-0.02468519810808608,0.0,-0.40019980248427706
2015-02-03 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-03 00:00:00,0,0,14.29,0,0.0,1.0,0.0,0.0,1.1001110312964653
2015-02-03 00:00:00,0,0,12.5,0,0.16666666666666666,1.0,0.03972836060065932,1.0,1.0338649753981504
2015-02-03 01:00:00,0,0,0.0,0,0.2,1.0,0.31792587423432234,0.0,0.5712528532032128
2015-02-03 01:59:00,0,0,0.0,-1,0.0,0.0,0.049434329336633394,0.0,-0.33675370556525314
2015-02-03 07:10:41,0,0,0.0,0,0.0,1.0,0.07339680324328103,1.0,0.5712528532032128
2015-02-03 11:12:24,0,0,0.0,-1,0.0,0.0,0.13792587423432234,1.0,-0.33675370556525314
