date_y,title_recessie,title_boukes,title_LIWC,title_sentistrength,title_pattern,title_polyglot,title_DANEW,title_gold,title_top3,ID
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,-0.938867272783352,0.012317234396154635,-1.4987516893780226,0.12451988920323316,1.45714983178445,-1.133800641843567,0
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,1.5356252837146618,0.012317234396154635,-1.4987516893780226,0.3908297527420093,-1.2173656822503,0.03529722482762101,1
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,0.6769294510788535,-0.0652524489377791,-0.28897588635421667,-1.2173656822503,0.12312361489354313,2
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,1.7846164788833514,1.3682467915024643,0.9400582517830386,-1.2173656822503,0.7954989382950596,3
2015-02-03 00:00:00,0,-0.06664154391453864,-1.6285637122484753,0.2983790054656549,0.012317234396154635,-0.0652524489377791,-1.2465460762403038,0.119892074767075,-0.6089577406869572,4
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,0.012317234396154635,1.3682467915024643,-0.28897588635421667,0.119892074767075,0.7954989382950596,5
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,0.898466856639753,1.3682467915024643,1.3497362978287906,0.119892074767075,0.7954989382950596,6
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,-0.4307575767256446,-0.0652524489377791,-0.18310658013682438,-1.2173656822503,0.12312361489354313,7
2015-02-03 00:00:00,0,-0.06664154391453864,-1.9046117119768315,0.2983790054656549,0.012317234396154635,-0.0652524489377791,-0.9697367071863625,0.119892074767075,-0.7308859160740524,8
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,0.529237847371587,-0.0652524489377791,1.6898779128108836,0.119892074767075,0.12312361489354313,9
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,0.012317234396154635,-0.0652524489377791,0.3912391163431185,1.45714983178445,0.12312361489354313,10
2015-02-03 00:00:00,0,-0.06664154391453864,0.028884151666737478,0.2983790054656549,0.012317234396154635,-1.4987516893780226,-0.28897588635421667,-1.2173656822503,-0.549251708507973,11
